STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       4931;20210601;20210630;    3;  5.25;  19.50;   25.23;   13.42;    1.73;  32.5;  29.8;   5.7; 269.27;    9;   174.1;   60.9;eor
       4931;20210701;20210731;    3;  4.97;  18.61;   23.81;   13.44;    1.94;  27.8;-999;  10.3; 224.30;    9;    83.0;   18.1;eor
       4931;20210801;20210831;    3;  5.36;  17.11;   21.80;   12.53;    1.87;  29.8;  18.5;   9.1; 164.05;    9;   104.2;   30.1;eor
       4931;20210901;20210930;    3;  4.17;  15.75;   21.91;    9.52;    1.50;  26.9;  15.3;   4.3; 244.23;    9;    27.8;   13.3;eor
       4931;20211001;20211031;    3;  5.05;   9.34;   15.31;    3.92;    1.55;  22.7;  23.0;  -1.7; 178.38;    9;    37.2;   11.3;eor
       4931;20211101;20211130;    3;  6.40;   3.59;    6.76;    0.45;    1.63;  13.2;  18.2;  -6.5;  64.43;    9;    20.2;    4.3;eor
       4931;20211201;20211231;    3;  6.60;   3.73;    6.50;    0.66;    1.74;  15.3;  22.3;  -8.4;  61.82;    9;    50.1;    7.2;eor
       4931;20220101;20220131;    3;  5.86;   2.09;    5.45;   -1.41;    2.10;  13.9;  19.5;  -6.2;  89.05;    3;    27.2;   14.0;eor
       4931;20220201;20220228;    3;  5.23;   5.06;    9.43;    0.55;    2.89;  16.1;  26.9;  -5.8; 126.80;    3;    29.8;   14.2;eor
       4931;20220301;20220331;    3;  3.29;   5.90;   12.85;   -0.85;    2.03;  20.7;  14.7;  -6.6; 246.57;    3;    22.7;   13.6;eor
       4931;20220401;20220430;    3;  5.39;   8.58;   13.69;    3.08;    2.43;  23.3;  26.2;  -4.8; 197.85;    3;    95.2;   33.1;eor
       4931;20220501;20220531;    3;  -999;  15.73;   21.68;    8.75;    2.00;  31.6;  20.2;   2.8; 282.90;    3;    53.6;   23.3;eor
       4931;20220601;20220630;    3;  -999;  19.65;   25.70;   12.94;    1.73;  35.3;  17.1;   8.2; 295.25;    3;   109.8;   31.4;eor
       4931;20220701;20220731;    3;  -999;  20.95;   27.41;   13.87;    2.00;  35.7;-999;   9.5; 337.93;    3;    23.5;   10.4;eor
       4931;20220801;20220831;    3;  -999;  21.07;   27.56;   14.10;    1.81;  35.4;  18.5;  10.6; 307.98;-999;-999;-999;eor
       4931;20220901;20220930;    3;  -999;  14.08;   19.42;    9.07;    1.80;  28.4;  16.1;   1.7; 163.00;    3;    67.5;   12.4;eor
       4931;20221001;20221031;    3;  -999;  13.48;   19.01;    8.34;    1.48;  24.8;  14.4;   3.3; 138.11;    3;    70.6;   21.5;eor
       4931;20221101;20221130;    3;  -999;   6.76;   11.07;    2.18;    1.60;  17.8;  16.5;  -3.7;  92.55;    3;    52.7;   18.0;eor
       4931;20221201;20221231;    3;  -999;   2.59;    5.30;   -0.79;    1.74;  18.6;  16.1; -14.8;  51.35;    1;    40.0;   10.1;eor
